Modality,Model,threshold,accuracy,precision,recall,f1,balanced_accuracy,tp,tn,fp,fn
Video,XGBoost,0.11,0.7659574468085106,0.6935483870967742,0.9347826086956522,0.7962962962962963,0.7694746376811594,43,29,19,3
Video,XGBoost,0.12,0.7872340425531915,0.7166666666666667,0.9347826086956522,0.8113207547169812,0.7903079710144928,43,31,17,3
Video,XGBoost,0.13,0.7978723404255319,0.7288135593220338,0.9347826086956522,0.819047619047619,0.8007246376811594,43,32,16,3
Video,XGBoost,0.14,0.7978723404255319,0.7288135593220338,0.9347826086956522,0.819047619047619,0.8007246376811594,43,32,16,3
Video,XGBoost,0.15,0.7872340425531915,0.7241379310344828,0.9130434782608695,0.8076923076923077,0.7898550724637681,42,32,16,4
Video,XGBoost,0.16,0.7978723404255319,0.7368421052631579,0.9130434782608695,0.8155339805825242,0.8002717391304348,42,33,15,4
Video,XGBoost,0.17,0.7978723404255319,0.7368421052631579,0.9130434782608695,0.8155339805825242,0.8002717391304348,42,33,15,4
Video,XGBoost,0.18,0.8085106382978723,0.75,0.9130434782608695,0.8235294117647058,0.8106884057971014,42,34,14,4
Video,XGBoost,0.19,0.7978723404255319,0.7454545454545455,0.8913043478260869,0.8118811881188119,0.7998188405797102,41,34,14,5
Video,XGBoost,0.2,0.8085106382978723,0.7592592592592593,0.8913043478260869,0.82,0.8102355072463767,41,35,13,5
Video,XGBoost,0.21,0.8085106382978723,0.7592592592592593,0.8913043478260869,0.82,0.8102355072463767,41,35,13,5
Video,XGBoost,0.22,0.8085106382978723,0.7592592592592593,0.8913043478260869,0.82,0.8102355072463767,41,35,13,5
Video,XGBoost,0.23,0.8085106382978723,0.7592592592592593,0.8913043478260869,0.82,0.8102355072463767,41,35,13,5
Video,XGBoost,0.24,0.8085106382978723,0.7592592592592593,0.8913043478260869,0.82,0.8102355072463767,41,35,13,5
Video,XGBoost,0.25,0.8297872340425532,0.7884615384615384,0.8913043478260869,0.8367346938775511,0.8310688405797102,41,37,11,5
Video,XGBoost,0.26,0.8191489361702128,0.7843137254901961,0.8695652173913043,0.8247422680412371,0.8201992753623188,40,37,11,6
Video,XGBoost,0.27,0.7978723404255319,0.7755102040816326,0.8260869565217391,0.8,0.7984601449275363,38,37,11,8
Video,XGBoost,0.28,0.7978723404255319,0.7755102040816326,0.8260869565217391,0.8,0.7984601449275363,38,37,11,8
Video,XGBoost,0.29,0.8085106382978723,0.7916666666666666,0.8260869565217391,0.8085106382978723,0.8088768115942029,38,38,10,8
Video,XGBoost,0.3,0.8085106382978723,0.7916666666666666,0.8260869565217391,0.8085106382978723,0.8088768115942029,38,38,10,8
Video,XGBoost,0.31,0.8085106382978723,0.7916666666666666,0.8260869565217391,0.8085106382978723,0.8088768115942029,38,38,10,8
Video,XGBoost,0.32,0.8191489361702128,0.8085106382978723,0.8260869565217391,0.8172043010752689,0.8192934782608696,38,39,9,8
Video,XGBoost,0.33,0.8191489361702128,0.8085106382978723,0.8260869565217391,0.8172043010752689,0.8192934782608696,38,39,9,8
Video,XGBoost,0.34,0.8297872340425532,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8297101449275363,38,40,8,8
Video,XGBoost,0.35,0.8404255319148937,0.8444444444444444,0.8260869565217391,0.8351648351648352,0.8401268115942029,38,41,7,8
Video,XGBoost,0.36,0.8404255319148937,0.8444444444444444,0.8260869565217391,0.8351648351648352,0.8401268115942029,38,41,7,8
Video,XGBoost,0.37,0.8404255319148937,0.8444444444444444,0.8260869565217391,0.8351648351648352,0.8401268115942029,38,41,7,8
Video,XGBoost,0.38,0.8404255319148937,0.8444444444444444,0.8260869565217391,0.8351648351648352,0.8401268115942029,38,41,7,8
Video,XGBoost,0.39,0.8404255319148937,0.8444444444444444,0.8260869565217391,0.8351648351648352,0.8401268115942029,38,41,7,8
Video,XGBoost,0.4,0.8404255319148937,0.8444444444444444,0.8260869565217391,0.8351648351648352,0.8401268115942029,38,41,7,8
Video,XGBoost,0.41,0.851063829787234,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8505434782608696,38,42,6,8
Video,XGBoost,0.42,0.851063829787234,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8505434782608696,38,42,6,8
Video,XGBoost,0.43,0.8404255319148937,0.8604651162790697,0.8043478260869565,0.8314606741573034,0.8396739130434783,37,42,6,9
Video,XGBoost,0.44,0.8297872340425532,0.8571428571428571,0.782608695652174,0.8181818181818182,0.8288043478260869,36,42,6,10
Video,XGBoost,0.45,0.8297872340425532,0.8571428571428571,0.782608695652174,0.8181818181818182,0.8288043478260869,36,42,6,10
Video,XGBoost,0.46,0.8191489361702128,0.8536585365853658,0.7608695652173914,0.8045977011494253,0.8179347826086957,35,42,6,11
Video,XGBoost,0.47,0.8191489361702128,0.8536585365853658,0.7608695652173914,0.8045977011494253,0.8179347826086957,35,42,6,11
Video,XGBoost,0.48,0.8297872340425532,0.875,0.7608695652173914,0.813953488372093,0.8283514492753623,35,43,5,11
Video,XGBoost,0.49,0.8297872340425532,0.875,0.7608695652173914,0.813953488372093,0.8283514492753623,35,43,5,11
Video,XGBoost,0.5,0.8191489361702128,0.8717948717948718,0.7391304347826086,0.8,0.817481884057971,34,43,5,12
Video,XGBoost,0.51,0.8085106382978723,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.806159420289855,32,44,4,14
Video,XGBoost,0.52,0.8085106382978723,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.806159420289855,32,44,4,14
Video,XGBoost,0.53,0.8085106382978723,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.806159420289855,32,44,4,14
Video,XGBoost,0.54,0.8085106382978723,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.806159420289855,32,44,4,14
Video,XGBoost,0.55,0.8191489361702128,0.9142857142857143,0.6956521739130435,0.7901234567901234,0.8165760869565217,32,45,3,14
Video,XGBoost,0.56,0.8191489361702128,0.9142857142857143,0.6956521739130435,0.7901234567901234,0.8165760869565217,32,45,3,14
Video,XGBoost,0.57,0.8191489361702128,0.9142857142857143,0.6956521739130435,0.7901234567901234,0.8165760869565217,32,45,3,14
Video,XGBoost,0.58,0.8191489361702128,0.9142857142857143,0.6956521739130435,0.7901234567901234,0.8165760869565217,32,45,3,14
Video,XGBoost,0.59,0.8191489361702128,0.9142857142857143,0.6956521739130435,0.7901234567901234,0.8165760869565217,32,45,3,14
Video,XGBoost,0.6,0.8085106382978723,0.9117647058823529,0.6739130434782609,0.775,0.8057065217391304,31,45,3,15
Video,XGBoost,0.61,0.8085106382978723,0.9117647058823529,0.6739130434782609,0.775,0.8057065217391304,31,45,3,15
Video,XGBoost,0.62,0.8085106382978723,0.9117647058823529,0.6739130434782609,0.775,0.8057065217391304,31,45,3,15
Video,XGBoost,0.63,0.8085106382978723,0.9117647058823529,0.6739130434782609,0.775,0.8057065217391304,31,45,3,15
Video,XGBoost,0.64,0.8085106382978723,0.9117647058823529,0.6739130434782609,0.775,0.8057065217391304,31,45,3,15
Video,XGBoost,0.65,0.8085106382978723,0.9117647058823529,0.6739130434782609,0.775,0.8057065217391304,31,45,3,15
Video,XGBoost,0.66,0.8085106382978723,0.9117647058823529,0.6739130434782609,0.775,0.8057065217391304,31,45,3,15
Video,XGBoost,0.67,0.8191489361702128,0.9393939393939394,0.6739130434782609,0.7848101265822784,0.8161231884057971,31,46,2,15
Video,XGBoost,0.68,0.8085106382978723,0.9375,0.6521739130434783,0.7692307692307693,0.8052536231884058,30,46,2,16
Video,XGBoost,0.69,0.8085106382978723,0.9375,0.6521739130434783,0.7692307692307693,0.8052536231884058,30,46,2,16
Video,XGBoost,0.7,0.8085106382978723,0.9375,0.6521739130434783,0.7692307692307693,0.8052536231884058,30,46,2,16
Video,XGBoost,0.71,0.8085106382978723,0.9375,0.6521739130434783,0.7692307692307693,0.8052536231884058,30,46,2,16
Video,XGBoost,0.72,0.8191489361702128,0.967741935483871,0.6521739130434783,0.7792207792207793,0.8156702898550725,30,47,1,16
Video,XGBoost,0.73,0.8085106382978723,0.9666666666666667,0.6304347826086957,0.7631578947368421,0.8048007246376812,29,47,1,17
Video,XGBoost,0.74,0.8085106382978723,0.9666666666666667,0.6304347826086957,0.7631578947368421,0.8048007246376812,29,47,1,17
Video,XGBoost,0.75,0.7978723404255319,0.9655172413793104,0.6086956521739131,0.7466666666666667,0.7939311594202898,28,47,1,18
Video,XGBoost,0.76,0.7978723404255319,0.9655172413793104,0.6086956521739131,0.7466666666666667,0.7939311594202898,28,47,1,18
Video,XGBoost,0.77,0.7978723404255319,0.9655172413793104,0.6086956521739131,0.7466666666666667,0.7939311594202898,28,47,1,18
Video,XGBoost,0.78,0.7978723404255319,0.9655172413793104,0.6086956521739131,0.7466666666666667,0.7939311594202898,28,47,1,18
Video,XGBoost,0.79,0.7978723404255319,0.9655172413793104,0.6086956521739131,0.7466666666666667,0.7939311594202898,28,47,1,18
Video,XGBoost,0.8,0.7978723404255319,0.9655172413793104,0.6086956521739131,0.7466666666666667,0.7939311594202898,28,47,1,18
Video,XGBoost,0.81,0.7872340425531915,0.9642857142857143,0.5869565217391305,0.7297297297297297,0.7830615942028986,27,47,1,19
Video,XGBoost,0.82,0.776595744680851,0.9629629629629629,0.5652173913043478,0.7123287671232876,0.7721920289855072,26,47,1,20
Video,XGBoost,0.83,0.7659574468085106,0.9615384615384616,0.5434782608695652,0.6944444444444444,0.761322463768116,25,47,1,21
Video,XGBoost,0.84,0.7553191489361702,0.96,0.5217391304347826,0.676056338028169,0.7504528985507246,24,47,1,22
Video,XGBoost,0.85,0.7446808510638298,0.9583333333333334,0.5,0.6571428571428571,0.7395833333333333,23,47,1,23
Video,XGBoost,0.86,0.7446808510638298,0.9583333333333334,0.5,0.6571428571428571,0.7395833333333333,23,47,1,23
Video,XGBoost,0.87,0.7446808510638298,1.0,0.4782608695652174,0.6470588235294118,0.7391304347826086,22,48,0,24
Video,XGBoost,0.88,0.7446808510638298,1.0,0.4782608695652174,0.6470588235294118,0.7391304347826086,22,48,0,24
Video,XGBoost,0.89,0.7340425531914894,1.0,0.45652173913043476,0.6268656716417911,0.7282608695652174,21,48,0,25
Video,XGBoost,0.9,0.7340425531914894,1.0,0.45652173913043476,0.6268656716417911,0.7282608695652174,21,48,0,25
Video,XGBoost,0.91,0.7340425531914894,1.0,0.45652173913043476,0.6268656716417911,0.7282608695652174,21,48,0,25
Video,XGBoost,0.92,0.7340425531914894,1.0,0.45652173913043476,0.6268656716417911,0.7282608695652174,21,48,0,25
Video,XGBoost,0.93,0.723404255319149,1.0,0.43478260869565216,0.6060606060606061,0.717391304347826,20,48,0,26
Video,XGBoost,0.94,0.7127659574468085,1.0,0.41304347826086957,0.5846153846153846,0.7065217391304348,19,48,0,27
Video,XGBoost,0.95,0.7127659574468085,1.0,0.41304347826086957,0.5846153846153846,0.7065217391304348,19,48,0,27
Video,XGBoost,0.96,0.6914893617021277,1.0,0.3695652173913043,0.5396825396825397,0.6847826086956521,17,48,0,29
Video,XGBoost,0.97,0.6595744680851063,1.0,0.30434782608695654,0.4666666666666667,0.6521739130434783,14,48,0,32
Video,XGBoost,0.98,0.6170212765957447,1.0,0.21739130434782608,0.35714285714285715,0.6086956521739131,10,48,0,36
Video,XGBoost,0.99,0.5638297872340425,1.0,0.10869565217391304,0.19607843137254902,0.5543478260869565,5,48,0,41
Fusion,LogisticRegression,0.01,0.723404255319149,0.6428571428571429,0.9782608695652174,0.7758620689655172,0.728713768115942,45,23,25,1
Fusion,LogisticRegression,0.02,0.7553191489361702,0.6716417910447762,0.9782608695652174,0.7964601769911505,0.759963768115942,45,26,22,1
Fusion,LogisticRegression,0.03,0.776595744680851,0.7049180327868853,0.9347826086956522,0.8037383177570093,0.7798913043478262,43,30,18,3
Fusion,LogisticRegression,0.04,0.8085106382978723,0.7413793103448276,0.9347826086956522,0.8269230769230769,0.8111413043478262,43,33,15,3
Fusion,LogisticRegression,0.05,0.8085106382978723,0.7413793103448276,0.9347826086956522,0.8269230769230769,0.8111413043478262,43,33,15,3
Fusion,LogisticRegression,0.06,0.8085106382978723,0.7413793103448276,0.9347826086956522,0.8269230769230769,0.8111413043478262,43,33,15,3
Fusion,LogisticRegression,0.07,0.8191489361702128,0.7543859649122807,0.9347826086956522,0.8349514563106796,0.8215579710144928,43,34,14,3
Fusion,LogisticRegression,0.08,0.8191489361702128,0.7543859649122807,0.9347826086956522,0.8349514563106796,0.8215579710144928,43,34,14,3
Fusion,LogisticRegression,0.09,0.8191489361702128,0.7636363636363637,0.9130434782608695,0.8316831683168316,0.8211050724637681,42,35,13,4
Fusion,LogisticRegression,0.1,0.8191489361702128,0.7636363636363637,0.9130434782608695,0.8316831683168316,0.8211050724637681,42,35,13,4
Fusion,LogisticRegression,0.11,0.8191489361702128,0.7636363636363637,0.9130434782608695,0.8316831683168316,0.8211050724637681,42,35,13,4
Fusion,LogisticRegression,0.12,0.8191489361702128,0.7636363636363637,0.9130434782608695,0.8316831683168316,0.8211050724637681,42,35,13,4
Fusion,LogisticRegression,0.13,0.8191489361702128,0.7636363636363637,0.9130434782608695,0.8316831683168316,0.8211050724637681,42,35,13,4
Fusion,LogisticRegression,0.14,0.8191489361702128,0.7636363636363637,0.9130434782608695,0.8316831683168316,0.8211050724637681,42,35,13,4
Fusion,LogisticRegression,0.15,0.8191489361702128,0.7636363636363637,0.9130434782608695,0.8316831683168316,0.8211050724637681,42,35,13,4
Fusion,LogisticRegression,0.16,0.8297872340425532,0.7777777777777778,0.9130434782608695,0.84,0.8315217391304348,42,36,12,4
Fusion,LogisticRegression,0.17,0.8191489361702128,0.7735849056603774,0.8913043478260869,0.8282828282828283,0.8206521739130435,41,36,12,5
Fusion,LogisticRegression,0.18,0.8191489361702128,0.7735849056603774,0.8913043478260869,0.8282828282828283,0.8206521739130435,41,36,12,5
Fusion,LogisticRegression,0.19,0.8297872340425532,0.7884615384615384,0.8913043478260869,0.8367346938775511,0.8310688405797102,41,37,11,5
Fusion,LogisticRegression,0.2,0.8297872340425532,0.7884615384615384,0.8913043478260869,0.8367346938775511,0.8310688405797102,41,37,11,5
Fusion,LogisticRegression,0.21,0.8297872340425532,0.7884615384615384,0.8913043478260869,0.8367346938775511,0.8310688405797102,41,37,11,5
Fusion,LogisticRegression,0.22,0.8297872340425532,0.7884615384615384,0.8913043478260869,0.8367346938775511,0.8310688405797102,41,37,11,5
Fusion,LogisticRegression,0.23,0.8297872340425532,0.7884615384615384,0.8913043478260869,0.8367346938775511,0.8310688405797102,41,37,11,5
Fusion,LogisticRegression,0.24,0.8297872340425532,0.7884615384615384,0.8913043478260869,0.8367346938775511,0.8310688405797102,41,37,11,5
Fusion,LogisticRegression,0.25,0.8297872340425532,0.7884615384615384,0.8913043478260869,0.8367346938775511,0.8310688405797102,41,37,11,5
Fusion,LogisticRegression,0.26,0.8297872340425532,0.7884615384615384,0.8913043478260869,0.8367346938775511,0.8310688405797102,41,37,11,5
Fusion,LogisticRegression,0.27,0.8297872340425532,0.7884615384615384,0.8913043478260869,0.8367346938775511,0.8310688405797102,41,37,11,5
Fusion,LogisticRegression,0.28,0.8297872340425532,0.7884615384615384,0.8913043478260869,0.8367346938775511,0.8310688405797102,41,37,11,5
Fusion,LogisticRegression,0.29,0.8297872340425532,0.7884615384615384,0.8913043478260869,0.8367346938775511,0.8310688405797102,41,37,11,5
Fusion,LogisticRegression,0.3,0.8297872340425532,0.7884615384615384,0.8913043478260869,0.8367346938775511,0.8310688405797102,41,37,11,5
Fusion,LogisticRegression,0.31,0.8297872340425532,0.7884615384615384,0.8913043478260869,0.8367346938775511,0.8310688405797102,41,37,11,5
Fusion,LogisticRegression,0.32,0.8297872340425532,0.7884615384615384,0.8913043478260869,0.8367346938775511,0.8310688405797102,41,37,11,5
Fusion,LogisticRegression,0.33,0.8297872340425532,0.7884615384615384,0.8913043478260869,0.8367346938775511,0.8310688405797102,41,37,11,5
Fusion,LogisticRegression,0.34,0.851063829787234,0.82,0.8913043478260869,0.8541666666666666,0.8519021739130435,41,39,9,5
Fusion,LogisticRegression,0.35,0.851063829787234,0.82,0.8913043478260869,0.8541666666666666,0.8519021739130435,41,39,9,5
Fusion,LogisticRegression,0.36,0.8404255319148937,0.8163265306122449,0.8695652173913043,0.8421052631578947,0.8410326086956521,40,39,9,6
Fusion,LogisticRegression,0.37,0.8404255319148937,0.8163265306122449,0.8695652173913043,0.8421052631578947,0.8410326086956521,40,39,9,6
Fusion,LogisticRegression,0.38,0.8297872340425532,0.8125,0.8478260869565217,0.8297872340425532,0.8301630434782609,39,39,9,7
Fusion,LogisticRegression,0.39,0.8297872340425532,0.8125,0.8478260869565217,0.8297872340425532,0.8301630434782609,39,39,9,7
Fusion,LogisticRegression,0.4,0.8297872340425532,0.8125,0.8478260869565217,0.8297872340425532,0.8301630434782609,39,39,9,7
Fusion,LogisticRegression,0.41,0.8297872340425532,0.8125,0.8478260869565217,0.8297872340425532,0.8301630434782609,39,39,9,7
Fusion,LogisticRegression,0.42,0.8404255319148937,0.8297872340425532,0.8478260869565217,0.8387096774193549,0.8405797101449275,39,40,8,7
Fusion,LogisticRegression,0.43,0.8404255319148937,0.8297872340425532,0.8478260869565217,0.8387096774193549,0.8405797101449275,39,40,8,7
Fusion,LogisticRegression,0.44,0.8404255319148937,0.8297872340425532,0.8478260869565217,0.8387096774193549,0.8405797101449275,39,40,8,7
Fusion,LogisticRegression,0.45,0.8404255319148937,0.8297872340425532,0.8478260869565217,0.8387096774193549,0.8405797101449275,39,40,8,7
Fusion,LogisticRegression,0.46,0.8404255319148937,0.8297872340425532,0.8478260869565217,0.8387096774193549,0.8405797101449275,39,40,8,7
Fusion,LogisticRegression,0.47,0.8404255319148937,0.8297872340425532,0.8478260869565217,0.8387096774193549,0.8405797101449275,39,40,8,7
Fusion,LogisticRegression,0.48,0.8404255319148937,0.8297872340425532,0.8478260869565217,0.8387096774193549,0.8405797101449275,39,40,8,7
Fusion,LogisticRegression,0.49,0.851063829787234,0.8478260869565217,0.8478260869565217,0.8478260869565217,0.8509963768115942,39,41,7,7
Fusion,LogisticRegression,0.5,0.851063829787234,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8505434782608696,38,42,6,8
Fusion,LogisticRegression,0.51,0.851063829787234,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8505434782608696,38,42,6,8
Fusion,LogisticRegression,0.52,0.851063829787234,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8505434782608696,38,42,6,8
Fusion,LogisticRegression,0.53,0.851063829787234,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8505434782608696,38,42,6,8
Fusion,LogisticRegression,0.54,0.851063829787234,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8505434782608696,38,42,6,8
Fusion,LogisticRegression,0.55,0.851063829787234,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8505434782608696,38,42,6,8
Fusion,LogisticRegression,0.56,0.851063829787234,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8505434782608696,38,42,6,8
Fusion,LogisticRegression,0.57,0.851063829787234,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8505434782608696,38,42,6,8
Fusion,LogisticRegression,0.58,0.851063829787234,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8505434782608696,38,42,6,8
Fusion,LogisticRegression,0.59,0.851063829787234,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8505434782608696,38,42,6,8
Fusion,LogisticRegression,0.6,0.851063829787234,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8505434782608696,38,42,6,8
Fusion,LogisticRegression,0.61,0.851063829787234,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8505434782608696,38,42,6,8
Fusion,LogisticRegression,0.62,0.851063829787234,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8505434782608696,38,42,6,8
Fusion,LogisticRegression,0.63,0.851063829787234,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8505434782608696,38,42,6,8
Fusion,LogisticRegression,0.64,0.851063829787234,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8505434782608696,38,42,6,8
Fusion,LogisticRegression,0.65,0.851063829787234,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8505434782608696,38,42,6,8
Fusion,LogisticRegression,0.66,0.851063829787234,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8505434782608696,38,42,6,8
Fusion,LogisticRegression,0.67,0.851063829787234,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8505434782608696,38,42,6,8
Fusion,LogisticRegression,0.68,0.8404255319148937,0.8604651162790697,0.8043478260869565,0.8314606741573034,0.8396739130434783,37,42,6,9
Fusion,LogisticRegression,0.69,0.8404255319148937,0.8604651162790697,0.8043478260869565,0.8314606741573034,0.8396739130434783,37,42,6,9
Fusion,LogisticRegression,0.7,0.8404255319148937,0.8604651162790697,0.8043478260869565,0.8314606741573034,0.8396739130434783,37,42,6,9
Fusion,LogisticRegression,0.71,0.8404255319148937,0.8604651162790697,0.8043478260869565,0.8314606741573034,0.8396739130434783,37,42,6,9
Fusion,LogisticRegression,0.72,0.8404255319148937,0.8604651162790697,0.8043478260869565,0.8314606741573034,0.8396739130434783,37,42,6,9
Fusion,LogisticRegression,0.73,0.8404255319148937,0.8604651162790697,0.8043478260869565,0.8314606741573034,0.8396739130434783,37,42,6,9
Fusion,LogisticRegression,0.74,0.8404255319148937,0.8604651162790697,0.8043478260869565,0.8314606741573034,0.8396739130434783,37,42,6,9
Fusion,LogisticRegression,0.75,0.8404255319148937,0.8604651162790697,0.8043478260869565,0.8314606741573034,0.8396739130434783,37,42,6,9
Fusion,LogisticRegression,0.76,0.8404255319148937,0.8604651162790697,0.8043478260869565,0.8314606741573034,0.8396739130434783,37,42,6,9
Fusion,LogisticRegression,0.77,0.8191489361702128,0.8536585365853658,0.7608695652173914,0.8045977011494253,0.8179347826086957,35,42,6,11
Fusion,LogisticRegression,0.78,0.8191489361702128,0.8536585365853658,0.7608695652173914,0.8045977011494253,0.8179347826086957,35,42,6,11
Fusion,LogisticRegression,0.79,0.8297872340425532,0.875,0.7608695652173914,0.813953488372093,0.8283514492753623,35,43,5,11
Fusion,LogisticRegression,0.8,0.8297872340425532,0.875,0.7608695652173914,0.813953488372093,0.8283514492753623,35,43,5,11
Fusion,LogisticRegression,0.81,0.8297872340425532,0.875,0.7608695652173914,0.813953488372093,0.8283514492753623,35,43,5,11
Fusion,LogisticRegression,0.82,0.8297872340425532,0.875,0.7608695652173914,0.813953488372093,0.8283514492753623,35,43,5,11
Fusion,LogisticRegression,0.83,0.8297872340425532,0.875,0.7608695652173914,0.813953488372093,0.8283514492753623,35,43,5,11
Fusion,LogisticRegression,0.84,0.8297872340425532,0.875,0.7608695652173914,0.813953488372093,0.8283514492753623,35,43,5,11
Fusion,LogisticRegression,0.85,0.8297872340425532,0.875,0.7608695652173914,0.813953488372093,0.8283514492753623,35,43,5,11
Fusion,LogisticRegression,0.86,0.8297872340425532,0.875,0.7608695652173914,0.813953488372093,0.8283514492753623,35,43,5,11
Fusion,LogisticRegression,0.87,0.8297872340425532,0.875,0.7608695652173914,0.813953488372093,0.8283514492753623,35,43,5,11
Fusion,LogisticRegression,0.88,0.8191489361702128,0.8918918918918919,0.717391304347826,0.7951807228915663,0.8170289855072463,33,44,4,13
Fusion,LogisticRegression,0.89,0.8085106382978723,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.806159420289855,32,44,4,14
Fusion,LogisticRegression,0.9,0.7978723404255319,0.8857142857142857,0.6739130434782609,0.7654320987654321,0.7952898550724637,31,44,4,15
Fusion,LogisticRegression,0.91,0.7978723404255319,0.8857142857142857,0.6739130434782609,0.7654320987654321,0.7952898550724637,31,44,4,15
Fusion,LogisticRegression,0.92,0.7978723404255319,0.8857142857142857,0.6739130434782609,0.7654320987654321,0.7952898550724637,31,44,4,15
Fusion,LogisticRegression,0.93,0.7978723404255319,0.8857142857142857,0.6739130434782609,0.7654320987654321,0.7952898550724637,31,44,4,15
Fusion,LogisticRegression,0.94,0.7872340425531915,0.8823529411764706,0.6521739130434783,0.75,0.7844202898550725,30,44,4,16
Fusion,LogisticRegression,0.95,0.7978723404255319,0.9090909090909091,0.6521739130434783,0.759493670886076,0.7948369565217391,30,45,3,16
Fusion,LogisticRegression,0.96,0.7978723404255319,0.9090909090909091,0.6521739130434783,0.759493670886076,0.7948369565217391,30,45,3,16
Fusion,LogisticRegression,0.97,0.7978723404255319,0.9090909090909091,0.6521739130434783,0.759493670886076,0.7948369565217391,30,45,3,16
Fusion,LogisticRegression,0.98,0.8085106382978723,0.9375,0.6521739130434783,0.7692307692307693,0.8052536231884058,30,46,2,16
Fusion,LogisticRegression,0.99,0.776595744680851,0.9310344827586207,0.5869565217391305,0.72,0.7726449275362319,27,46,2,19
Fusion,SVM,0.01,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,SVM,0.02,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,SVM,0.03,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,SVM,0.04,0.5,0.4946236559139785,1.0,0.6618705035971223,0.5104166666666666,46,1,47,0
Fusion,SVM,0.05,0.5,0.4946236559139785,1.0,0.6618705035971223,0.5104166666666666,46,1,47,0
Fusion,SVM,0.06,0.5319148936170213,0.5111111111111111,1.0,0.6764705882352942,0.5416666666666666,46,4,44,0
Fusion,SVM,0.07,0.5319148936170213,0.5111111111111111,1.0,0.6764705882352942,0.5416666666666666,46,4,44,0
Fusion,SVM,0.08,0.5319148936170213,0.5111111111111111,1.0,0.6764705882352942,0.5416666666666666,46,4,44,0
Fusion,SVM,0.09,0.5319148936170213,0.5113636363636364,0.9782608695652174,0.6716417910447762,0.541213768115942,45,5,43,1
Fusion,SVM,0.1,0.5319148936170213,0.5113636363636364,0.9782608695652174,0.6716417910447762,0.541213768115942,45,5,43,1
Fusion,SVM,0.11,0.5425531914893617,0.5172413793103449,0.9782608695652174,0.6766917293233082,0.5516304347826086,45,6,42,1
Fusion,SVM,0.12,0.5531914893617021,0.5238095238095238,0.9565217391304348,0.676923076923077,0.5615942028985508,44,8,40,2
Fusion,SVM,0.13,0.5531914893617021,0.524390243902439,0.9347826086956522,0.671875,0.5611413043478262,43,9,39,3
Fusion,SVM,0.14,0.574468085106383,0.5375,0.9347826086956522,0.6825396825396826,0.5819746376811594,43,11,37,3
Fusion,SVM,0.15,0.6063829787234043,0.5584415584415584,0.9347826086956522,0.6991869918699187,0.6132246376811594,43,14,34,3
Fusion,SVM,0.16,0.6063829787234043,0.5584415584415584,0.9347826086956522,0.6991869918699187,0.6132246376811594,43,14,34,3
Fusion,SVM,0.17,0.6063829787234043,0.5584415584415584,0.9347826086956522,0.6991869918699187,0.6132246376811594,43,14,34,3
Fusion,SVM,0.18,0.6276595744680851,0.5733333333333334,0.9347826086956522,0.7107438016528925,0.6340579710144928,43,16,32,3
Fusion,SVM,0.19,0.6382978723404256,0.581081081081081,0.9347826086956522,0.7166666666666667,0.6444746376811594,43,17,31,3
Fusion,SVM,0.2,0.6382978723404256,0.581081081081081,0.9347826086956522,0.7166666666666667,0.6444746376811594,43,17,31,3
Fusion,SVM,0.21,0.6702127659574468,0.6056338028169014,0.9347826086956522,0.7350427350427351,0.6757246376811594,43,20,28,3
Fusion,SVM,0.22,0.6808510638297872,0.6176470588235294,0.9130434782608695,0.7368421052631579,0.6856884057971014,42,22,26,4
Fusion,SVM,0.23,0.6914893617021277,0.6268656716417911,0.9130434782608695,0.7433628318584071,0.6961050724637681,42,23,25,4
